Coin,Date,Open,High,Low,Close,Volume,Currency
Algorand,27/01/2020,0.237724006,0.242755994,0.237519994,0.240413994,40625478,USD
Algorand,28/01/2020,0.240563005,0.245376006,0.239482,0.244277999,44353446,USD
Algorand,29/01/2020,0.244394004,0.244802997,0.239695996,0.241399005,45625560,USD
Algorand,30/01/2020,0.241281003,0.245192006,0.238202006,0.242195994,41454623,USD
Algorand,31/01/2020,0.242285997,0.260661006,0.241350994,0.248145998,58427020,USD
Algorand,01/02/2020,0.247560993,0.251412988,0.244503006,0.249199003,48277465,USD
Algorand,02/02/2020,0.249263003,0.258776993,0.243016005,0.253410995,45355590,USD
Algorand,03/02/2020,0.253410995,0.264845014,0.249108002,0.262930989,54451797,USD
Algorand,04/02/2020,0.26284501,0.286839992,0.259705007,0.28146401,76448848,USD
Algorand,05/02/2020,0.281554997,0.282240003,0.265962988,0.275981992,65491076,USD
Algorand,06/02/2020,0.276084006,0.291189998,0.273310006,0.286727011,64810910,USD
Algorand,07/02/2020,0.287030995,0.320504993,0.281940013,0.312774986,77850662,USD
Algorand,08/02/2020,0.312963992,0.318715006,0.294869989,0.307449996,74107627,USD
Algorand,09/02/2020,0.307357013,0.347303003,0.305449009,0.341116011,98891527,USD
Algorand,10/02/2020,0.341345012,0.372061998,0.312272012,0.359854996,119696511,USD
Algorand,11/02/2020,0.359405994,0.377642006,0.344758004,0.369221985,92659982,USD
Algorand,12/02/2020,0.369475991,0.411168009,0.36541599,0.389488012,104098908,USD
Algorand,13/02/2020,0.389488012,0.403522015,0.347811013,0.347811013,99845339,USD
Algorand,14/02/2020,0.348515987,0.382084996,0.344680011,0.366847008,91550466,USD
Algorand,15/02/2020,0.366847008,0.388823003,0.332073987,0.334362,92999232,USD
Algorand,16/02/2020,0.334969997,0.349702001,0.299214005,0.341850013,84144118,USD
Algorand,17/02/2020,0.342907995,0.342907995,0.294463992,0.328799009,96002052,USD
Algorand,18/02/2020,0.328682005,0.353347987,0.309825003,0.348854005,83206321,USD
Algorand,19/02/2020,0.349213988,0.391368985,0.338180006,0.35047999,79241677,USD
Algorand,20/02/2020,0.349180013,0.447746009,0.339136004,0.43721199,196059544,USD
Algorand,21/02/2020,0.435965002,0.479793996,0.413381994,0.419883013,179085806,USD
Algorand,22/02/2020,0.419122994,0.464780003,0.414947003,0.449683011,161184312,USD
Algorand,23/02/2020,0.449818999,0.465355009,0.426851004,0.460819006,128297734,USD
Algorand,24/02/2020,0.461025,0.499639004,0.436035007,0.493310004,213442024,USD
Algorand,25/02/2020,0.492408991,0.492938012,0.380611986,0.394389987,173413334,USD
Algorand,26/02/2020,0.394048989,0.404110998,0.344442993,0.368202001,151265199,USD
Algorand,27/02/2020,0.367642999,0.390612006,0.34235099,0.374523997,128242670,USD
Algorand,28/02/2020,0.374749988,0.383978993,0.338849992,0.348358989,115075595,USD
Algorand,29/02/2020,0.348405987,0.368954986,0.333727002,0.33407101,99127697,USD
Algorand,01/03/2020,0.333299994,0.345517009,0.310377002,0.319689006,95389369,USD
Algorand,02/03/2020,0.319875985,0.386653006,0.312916994,0.373439014,126753611,USD
Algorand,03/03/2020,0.373712987,0.386155009,0.356835008,0.370510995,121564194,USD
Algorand,04/03/2020,0.370442986,0.409694999,0.36796999,0.392948002,137438963,USD
Algorand,05/03/2020,0.393155009,0.408259988,0.378412008,0.380158007,110467391,USD
Algorand,06/03/2020,0.380169988,0.385194004,0.365707994,0.374040991,98321454,USD
Algorand,07/03/2020,0.374426007,0.381994992,0.339100003,0.339239001,93335259,USD
Algorand,08/03/2020,0.339239001,0.340573996,0.293345988,0.293345988,94191412,USD
Algorand,09/03/2020,0.293758005,0.298220009,0.252985001,0.27422601,108111068,USD
Algorand,10/03/2020,0.275977999,0.296997011,0.271858007,0.283475995,96182444,USD
Algorand,11/03/2020,0.283499002,0.288459003,0.252321005,0.270179987,75489332,USD
Algorand,12/03/2020,0.270563006,0.271079987,0.141018003,0.141018003,80508765,USD
Algorand,13/03/2020,0.140995994,0.173008993,0.102403,0.151318997,96761512,USD
Algorand,14/03/2020,0.151768997,0.166501001,0.144990996,0.147685006,71534047,USD
Algorand,15/03/2020,0.147685006,0.159388006,0.145009995,0.148305997,65236146,USD
Algorand,16/03/2020,0.149515003,0.150114,0.118228003,0.126470998,62118722,USD
Algorand,17/03/2020,0.126330003,0.139973998,0.125257999,0.136901006,58174227,USD
Algorand,18/03/2020,0.135728002,0.140030995,0.129675001,0.136103004,57511093,USD
Algorand,19/03/2020,0.136103004,0.169127002,0.136103004,0.159009993,81789362,USD
Algorand,20/03/2020,0.158572003,0.183570996,0.149103999,0.157015994,79621990,USD
Algorand,21/03/2020,0.157015994,0.162341997,0.145787999,0.153251007,57755100,USD
Algorand,22/03/2020,0.153072,0.165214002,0.145754993,0.147240996,69375466,USD
Algorand,23/03/2020,0.147240996,0.160155997,0.144453004,0.158856004,59888502,USD
Algorand,24/03/2020,0.158784002,0.162694007,0.153384998,0.159512997,51348793,USD
Algorand,25/03/2020,0.159639001,0.160660997,0.151504993,0.153346002,53328323,USD
Algorand,26/03/2020,0.153346002,0.15918,0.151524007,0.158888996,54441140,USD
Algorand,27/03/2020,0.158867002,0.165647,0.157269999,0.157735005,67581402,USD
Algorand,28/03/2020,0.157197997,0.157197997,0.145861,0.149564996,49928135,USD
Algorand,29/03/2020,0.149517998,0.151182994,0.143648997,0.144228995,46495007,USD
Algorand,30/03/2020,0.144580007,0.155889004,0.143252,0.155357003,41837656,USD
Algorand,31/03/2020,0.155188993,0.157319993,0.152386993,0.154653996,55109430,USD
Algorand,01/04/2020,0.154653996,0.155746996,0.148849994,0.154633,54771424,USD
Algorand,02/04/2020,0.154920995,0.162593007,0.153254002,0.158265993,54655996,USD
Algorand,03/04/2020,0.158212006,0.161850005,0.155699,0.158818007,66902988,USD
Algorand,04/04/2020,0.158628002,0.177876994,0.158628002,0.177876994,79263376,USD
Algorand,05/04/2020,0.179340005,0.184034005,0.167702004,0.171200007,85592965,USD
Algorand,06/04/2020,0.171480998,0.186931998,0.169695005,0.185905993,71154137,USD
Algorand,07/04/2020,0.186160997,0.198744997,0.183970004,0.185241997,75472243,USD
Algorand,08/04/2020,0.184882998,0.204265997,0.184490994,0.203675002,73383030,USD
Algorand,09/04/2020,0.203054994,0.208906993,0.195396006,0.201572001,84237451,USD
Algorand,10/04/2020,0.202055007,0.202055007,0.172316998,0.179149002,84065535,USD
Algorand,11/04/2020,0.179149002,0.185359001,0.174419001,0.178330004,64134763,USD
Algorand,12/04/2020,0.178404003,0.186177999,0.175072998,0.180632994,77523165,USD
Algorand,13/04/2020,0.180396006,0.180396006,0.170065999,0.175282001,75958371,USD
Algorand,14/04/2020,0.175282001,0.181862995,0.172628999,0.177461997,73021132,USD
Algorand,15/04/2020,0.177431002,0.183342993,0.168904006,0.169146001,74008729,USD
Algorand,16/04/2020,0.169441998,0.188104004,0.165905997,0.185335994,78143001,USD
Algorand,17/04/2020,0.185578004,0.192653,0.184369996,0.189179003,66840388,USD
Algorand,18/04/2020,0.189179003,0.200595006,0.189179003,0.199334994,64241406,USD
Algorand,19/04/2020,0.199143007,0.200187996,0.189141005,0.189496994,63204436,USD
Algorand,20/04/2020,0.189496994,0.194544002,0.176276997,0.177980006,58448787,USD
Algorand,21/04/2020,0.177918002,0.181283996,0.175742,0.178957,49135039,USD
Algorand,22/04/2020,0.179196998,0.188691005,0.177071005,0.187228993,45455957,USD
Algorand,23/04/2020,0.186825007,0.196463004,0.182605997,0.193977997,50456386,USD
Algorand,24/04/2020,0.194409996,0.214788005,0.194027007,0.210519001,69664599,USD
Algorand,25/04/2020,0.210353002,0.222351,0.205130994,0.212437004,62443712,USD
Algorand,26/04/2020,0.212657005,0.233465999,0.212299004,0.225204006,76681404,USD
Algorand,27/04/2020,0.225102007,0.226584002,0.208803996,0.216837004,60508832,USD
Algorand,28/04/2020,0.217978999,0.223838001,0.211208999,0.217326,45364573,USD
Algorand,29/04/2020,0.217467993,0.232219994,0.215390995,0.230451003,70164558,USD
Algorand,30/04/2020,0.230957001,0.232163996,0.204105005,0.210903004,84265320,USD
Algorand,01/05/2020,0.210903004,0.222874001,0.210398003,0.214678004,56237918,USD
Algorand,02/05/2020,0.214897007,0.221962005,0.213928998,0.219138995,53818143,USD
Algorand,03/05/2020,0.218775004,0.222422004,0.203761995,0.207291007,78042152,USD
Algorand,04/05/2020,0.207242996,0.211504996,0.191782996,0.206919,64924300,USD
Algorand,05/05/2020,0.206726998,0.211474001,0.203003004,0.209940001,71182196,USD
Algorand,06/05/2020,0.209979996,0.211971998,0.200154006,0.200154006,60724610,USD
Algorand,07/05/2020,0.200154006,0.206159994,0.195065007,0.203326002,60485706,USD
Algorand,08/05/2020,0.203326002,0.222782999,0.200637996,0.217495993,67456129,USD
Algorand,09/05/2020,0.217989996,0.224574998,0.211492002,0.215369999,58914201,USD
Algorand,10/05/2020,0.215514004,0.215514004,0.183711007,0.191208005,59119357,USD
Algorand,11/05/2020,0.191578999,0.199414,0.181099996,0.187086999,50793469,USD
Algorand,12/05/2020,0.187186003,0.199457005,0.186939999,0.193694994,30782124,USD
Algorand,13/05/2020,0.193119004,0.198568001,0.189693004,0.196144998,32384911,USD
Algorand,14/05/2020,0.195075005,0.204303995,0.194578007,0.197537005,46584124,USD
Algorand,15/05/2020,0.197485,0.201524004,0.192284003,0.192394003,31883336,USD
Algorand,16/05/2020,0.193083003,0.199705005,0.190916002,0.197904006,30170528,USD
Algorand,17/05/2020,0.198462993,0.203805998,0.197005004,0.197790995,31700968,USD
Algorand,18/05/2020,0.198379993,0.203915998,0.197744995,0.200708002,30816357,USD
Algorand,19/05/2020,0.201576993,0.202461004,0.196384996,0.199836001,30642636,USD
Algorand,20/05/2020,0.200066999,0.213965997,0.199451998,0.209535003,44161496,USD
Algorand,21/05/2020,0.208973005,0.209509,0.184348002,0.192696005,40452333,USD
Algorand,22/05/2020,0.192629993,0.208388001,0.190130994,0.204896003,42004290,USD
Algorand,23/05/2020,0.205087006,0.212098002,0.199756995,0.203084007,36046130,USD
Algorand,24/05/2020,0.202535003,0.211052001,0.197615996,0.198516995,42598096,USD
Algorand,25/05/2020,0.198205993,0.212632,0.195849001,0.211386994,41018288,USD
Algorand,26/05/2020,0.211382002,0.222294003,0.207248002,0.217949003,51131422,USD
Algorand,27/05/2020,0.217949003,0.225826994,0.215379,0.221148998,40930894,USD
Algorand,28/05/2020,0.220887005,0.227234006,0.214577004,0.226425007,34772783,USD
Algorand,29/05/2020,0.226570994,0.235284999,0.223644003,0.228984997,40694258,USD
Algorand,30/05/2020,0.228899002,0.243392006,0.225396007,0.243299007,45564525,USD
Algorand,31/05/2020,0.243421003,0.25859499,0.230338007,0.234670997,68364969,USD
Algorand,01/06/2020,0.234676003,0.256118,0.232802004,0.249428004,59858535,USD
Algorand,02/06/2020,0.249633998,0.258329988,0.237094,0.245331004,38177362,USD
Algorand,03/06/2020,0.245331004,0.245635003,0.238539994,0.242096007,25893456,USD
Algorand,04/06/2020,0.242075995,0.249229997,0.240235001,0.242415994,30213204,USD
Algorand,05/06/2020,0.242415994,0.242468998,0.233211994,0.233211994,28128503,USD
Algorand,06/06/2020,0.233225003,0.238304004,0.230109006,0.237173006,24059435,USD
Algorand,07/06/2020,0.237173006,0.238014996,0.226458997,0.232040003,22008257,USD
Algorand,08/06/2020,0.232130006,0.235677004,0.229982004,0.234137997,22525776,USD
Algorand,09/06/2020,0.234240994,0.243432,0.230863005,0.242933005,24682686,USD
Algorand,10/06/2020,0.242969006,0.248316005,0.241044,0.246903002,28028320,USD
Algorand,11/06/2020,0.246903002,0.250431001,0.226622,0.231612995,32256440,USD
Algorand,12/06/2020,0.231498003,0.233623996,0.226794004,0.232169002,24659783,USD
Algorand,13/06/2020,0.232297003,0.236091003,0.229597002,0.234894007,20116921,USD
Algorand,14/06/2020,0.235128,0.246072993,0.231178001,0.234678,31124757,USD
Algorand,15/06/2020,0.234564006,0.234564006,0.211386994,0.227337003,35283462,USD
Algorand,16/06/2020,0.227338001,0.240560994,0.226473004,0.235653996,30256963,USD
Algorand,17/06/2020,0.235624,0.246775001,0.231151,0.244725004,36893707,USD
Algorand,18/06/2020,0.244639993,0.251320004,0.239504993,0.241148993,36043033,USD
Algorand,19/06/2020,0.241293997,0.241293997,0.230498999,0.230540007,26128647,USD
Algorand,20/06/2020,0.230666995,0.234513998,0.227201,0.230489001,22772469,USD
Algorand,21/06/2020,0.230458006,0.238985002,0.230458006,0.232860997,21557690,USD
Algorand,22/06/2020,0.232638001,0.240284994,0.232570007,0.240284994,24114135,USD
Algorand,23/06/2020,0.240563005,0.251031011,0.236303002,0.248953,30239369,USD
Algorand,24/06/2020,0.249559999,0.256206006,0.232604995,0.238861993,42345209,USD
Algorand,25/06/2020,0.239022002,0.240029007,0.227296993,0.235074997,27561878,USD
Algorand,26/06/2020,0.234754995,0.235392004,0.221833006,0.222505003,30965671,USD
Algorand,27/06/2020,0.222661003,0.223631993,0.199897006,0.205865994,30971071,USD
Algorand,28/06/2020,0.205865994,0.212458998,0.198723003,0.208084002,24227939,USD
Algorand,29/06/2020,0.208045006,0.215379998,0.207062006,0.214420006,22667921,USD
Algorand,30/06/2020,0.214223996,0.214693993,0.207587004,0.208412006,17000167,USD
Algorand,01/07/2020,0.208519995,0.218198001,0.207699001,0.214369997,19987708,USD
Algorand,02/07/2020,0.214368001,0.217793003,0.203936994,0.207202002,24088543,USD
Algorand,03/07/2020,0.207123995,0.208019003,0.203199998,0.203973994,18788671,USD
Algorand,04/07/2020,0.203935996,0.217720002,0.203591004,0.217209995,22962550,USD
Algorand,05/07/2020,0.217300996,0.219257995,0.209795997,0.215141997,21720266,USD
Algorand,06/07/2020,0.215141997,0.231058002,0.215141997,0.228540003,34005170,USD
Algorand,07/07/2020,0.228607997,0.235499993,0.222608,0.232495993,28795350,USD
Algorand,08/07/2020,0.232495993,0.251114011,0.230458006,0.246868998,39878814,USD
Algorand,09/07/2020,0.246868998,0.253832012,0.235513002,0.242523998,41951827,USD
Algorand,10/07/2020,0.242018998,0.251699001,0.230231002,0.249944001,34658190,USD
Algorand,11/07/2020,0.249936,0.293251991,0.249382004,0.279882997,97654539,USD
Algorand,12/07/2020,0.279884011,0.285427004,0.263374001,0.279148996,48952586,USD
Algorand,13/07/2020,0.279148996,0.289810985,0.26207301,0.265904993,61304601,USD
Algorand,14/07/2020,0.265904993,0.276284993,0.252958,0.272282004,47664473,USD
Algorand,15/07/2020,0.272188008,0.291240007,0.261317015,0.288031995,58034540,USD
Algorand,16/07/2020,0.287912995,0.359005988,0.266295999,0.352239996,207333074,USD
Algorand,17/07/2020,0.354308993,0.380943,0.332962006,0.346839011,146141038,USD
Algorand,18/07/2020,0.346432,0.363014013,0.332251996,0.355002999,65071045,USD
Algorand,19/07/2020,0.355333,0.394618988,0.34088999,0.388200998,73970160,USD
Algorand,20/07/2020,0.388309985,0.393660009,0.344273001,0.359708995,103494709,USD
Algorand,21/07/2020,0.358132988,0.369684994,0.33909899,0.345398992,78305897,USD
Algorand,22/07/2020,0.345598996,0.356876999,0.344366014,0.346089005,50305323,USD
Algorand,23/07/2020,0.346038014,0.349094003,0.325940013,0.328696012,53781716,USD
Algorand,24/07/2020,0.328756005,0.33030501,0.311320007,0.311912,41895273,USD
Algorand,25/07/2020,0.312184989,0.336198986,0.311432987,0.319126993,46361293,USD
Algorand,26/07/2020,0.319054008,0.330740005,0.306387007,0.320547014,52223639,USD
Algorand,27/07/2020,0.320547014,0.323266,0.27173999,0.287449002,85347338,USD
Algorand,28/07/2020,0.287535995,0.315914005,0.277684987,0.313288987,62403459,USD
Algorand,29/07/2020,0.313937992,0.326912999,0.307597011,0.308854014,50534906,USD
Algorand,30/07/2020,0.308896005,0.34661299,0.305958003,0.333732992,138288081,USD
Algorand,31/07/2020,0.334140003,0.351718009,0.315883994,0.325342,75002381,USD
Algorand,01/08/2020,0.325342,0.333831012,0.319959998,0.326552987,58184980,USD
Algorand,02/08/2020,0.326106995,0.334075004,0.285207987,0.301198006,57456906,USD
Algorand,03/08/2020,0.301198006,0.321354985,0.298709005,0.309632003,35563711,USD
Algorand,04/08/2020,0.309632003,0.330702007,0.309603989,0.326361001,36437559,USD
Algorand,05/08/2020,0.326469004,0.345461011,0.322232008,0.336210012,59452182,USD
Algorand,06/08/2020,0.336021006,0.373365015,0.334820986,0.363977998,80849804,USD
Algorand,07/08/2020,0.363983005,0.379649013,0.342283994,0.369857997,65591141,USD
Algorand,08/08/2020,0.369949996,0.458999008,0.369524986,0.451361001,128587701,USD
Algorand,09/08/2020,0.451323986,0.470647007,0.41425401,0.425507009,119127687,USD
Algorand,10/08/2020,0.425507009,0.486241996,0.410100013,0.468510002,130243509,USD
Algorand,11/08/2020,0.468712002,0.48754701,0.400142998,0.437420011,128248142,USD
Algorand,12/08/2020,0.43749699,0.544942975,0.408600986,0.528418005,182545506,USD
Algorand,13/08/2020,0.528348982,0.69650501,0.508737981,0.668281972,462974560,USD
Algorand,14/08/2020,0.66900599,0.761919022,0.62431401,0.638611972,347203425,USD
Algorand,15/08/2020,0.638620973,0.704508007,0.600238025,0.637400985,238718892,USD
Algorand,16/08/2020,0.636936009,0.663389981,0.618440986,0.629417002,167466878,USD
Algorand,17/08/2020,0.629417002,0.691033006,0.583212972,0.585883975,191812541,USD
Algorand,18/08/2020,0.58592099,0.605850995,0.527634025,0.55814898,181855579,USD
Algorand,19/08/2020,0.557934999,0.62273401,0.516129017,0.597796023,276243241,USD
Algorand,20/08/2020,0.597796023,0.664701998,0.595652997,0.627822995,220969281,USD
Algorand,21/08/2020,0.627031982,0.632369995,0.528366983,0.532032013,207671088,USD
Algorand,22/08/2020,0.533122003,0.586557984,0.514456987,0.568174005,168290282,USD
Algorand,23/08/2020,0.565056026,0.636627972,0.547095001,0.613548994,174829794,USD
Algorand,24/08/2020,0.613255978,0.662643015,0.596652985,0.633203983,175121216,USD
Algorand,25/08/2020,0.631639004,0.636900008,0.535216987,0.563521981,229197386,USD
Algorand,26/08/2020,0.563175023,0.587166011,0.533173978,0.551137984,193190502,USD
Algorand,27/08/2020,0.551144004,0.558287024,0.495265007,0.521386027,195555976,USD
Algorand,28/08/2020,0.521265984,0.560486972,0.514593005,0.535218,165850062,USD
Algorand,29/08/2020,0.534214973,0.548422992,0.52512002,0.536670029,126976934,USD
Algorand,30/08/2020,0.53531599,0.549607992,0.513258994,0.518701971,133607019,USD
Algorand,31/08/2020,0.518549979,0.526349008,0.503766,0.503766,130325932,USD
Algorand,01/09/2020,0.503675997,0.550312996,0.496621013,0.518041015,190460341,USD
Algorand,02/09/2020,0.517920971,0.526239991,0.430994004,0.464489013,176105219,USD
Algorand,03/09/2020,0.464471996,0.470553011,0.341713995,0.351824999,141289498,USD
Algorand,04/09/2020,0.350333989,0.388247013,0.337954998,0.376080006,140720515,USD
Algorand,05/09/2020,0.375797004,0.400676012,0.318780005,0.341147006,124160080,USD
Algorand,06/09/2020,0.341659993,0.386619985,0.320428014,0.374635011,140628688,USD
Algorand,07/09/2020,0.374942988,0.384438992,0.332287997,0.369982004,142839454,USD
Algorand,08/09/2020,0.371560007,0.376608014,0.338483989,0.348174989,106371786,USD
Algorand,09/09/2020,0.348417997,0.429771006,0.338678002,0.413269013,179285268,USD
Algorand,10/09/2020,0.413834006,0.450349987,0.402213991,0.415243,226878525,USD
Algorand,11/09/2020,0.415243,0.415243,0.391167015,0.412604988,167917174,USD
Algorand,12/09/2020,0.411615014,0.417602003,0.399583995,0.409227014,147918798,USD
Algorand,13/09/2020,0.409231991,0.415702999,0.360327005,0.377276003,146261454,USD
Algorand,14/09/2020,0.376800001,0.391649008,0.36759299,0.382977009,127090720,USD
Algorand,15/09/2020,0.382977009,0.387775004,0.35275799,0.353810012,137166676,USD
Algorand,16/09/2020,0.35414201,0.362462997,0.338815987,0.360794008,131124197,USD
Algorand,17/09/2020,0.360794008,0.375230998,0.346888006,0.357322007,133380024,USD
Algorand,18/09/2020,0.357322007,0.363121003,0.329881996,0.336943001,134404170,USD
Algorand,19/09/2020,0.337285012,0.345371008,0.32635501,0.342202008,95511990,USD
Algorand,20/09/2020,0.343153,0.358076006,0.314633012,0.327809989,119120575,USD
Algorand,21/09/2020,0.327197999,0.330192,0.280436993,0.28907001,120549272,USD
Algorand,22/09/2020,0.288717002,0.313098013,0.277301997,0.306796998,73652521,USD
Algorand,23/09/2020,0.307675987,0.30992201,0.264416993,0.267850995,131999425,USD
Algorand,24/09/2020,0.270613998,0.297753006,0.198412001,0.294438004,63506796,USD
Algorand,25/09/2020,0.294068009,0.327051014,0.289936006,0.317490011,69380549,USD
Algorand,26/09/2020,0.317395002,0.340813011,0.31536299,0.326303005,60650635,USD
Algorand,27/09/2020,0.325704992,0.326617986,0.304937005,0.313840002,47989116,USD
Algorand,28/09/2020,0.314153999,0.34760499,0.313454002,0.328337014,67843978,USD
Algorand,29/09/2020,0.327547014,0.342676014,0.321550012,0.336225986,104029049,USD
Algorand,30/09/2020,0.336856991,0.345710993,0.320749015,0.345710993,106426941,USD
Algorand,01/10/2020,0.346578985,0.369100004,0.328393996,0.334291011,156750918,USD
Algorand,02/10/2020,0.333977997,0.339648008,0.294099987,0.317115009,208599779,USD
Algorand,03/10/2020,0.317088991,0.329907,0.312815994,0.313876003,147675549,USD
Algorand,04/10/2020,0.314321011,0.319853008,0.306241989,0.313273013,131929747,USD
Algorand,05/10/2020,0.313273996,0.322320014,0.307803005,0.317871988,122455641,USD
Algorand,06/10/2020,0.317811012,0.321393996,0.283686012,0.287602007,142004290,USD
Algorand,07/10/2020,0.285308987,0.309601009,0.277617007,0.305521995,153773046,USD
Algorand,08/10/2020,0.307388008,0.313921988,0.290181994,0.307375014,147516868,USD
Algorand,09/10/2020,0.307861,0.332334012,0.300698012,0.330713004,152635150,USD
Algorand,10/10/2020,0.329872996,0.337668002,0.320533007,0.324523002,149128190,USD
Algorand,11/10/2020,0.324497998,0.337918013,0.316633999,0.332201004,150596743,USD
Algorand,12/10/2020,0.331979007,0.362412989,0.328256994,0.344424993,206423893,USD
Algorand,13/10/2020,0.344009012,0.355720013,0.331990004,0.343327999,172399878,USD
Algorand,14/10/2020,0.344392985,0.347948015,0.319967002,0.326954991,171646779,USD
Algorand,15/10/2020,0.327183008,0.331885993,0.306876004,0.315196991,103784753,USD
Algorand,16/10/2020,0.314226002,0.317328006,0.296754986,0.299194008,119502553,USD
Algorand,17/10/2020,0.299401999,0.317842007,0.298752993,0.312509,77610984,USD
Algorand,18/10/2020,0.314045012,0.316285014,0.309453994,0.316258013,103439389,USD
Algorand,19/10/2020,0.314747989,0.317438006,0.301892012,0.302857995,108467486,USD
Algorand,20/10/2020,0.302872002,0.304675996,0.282130003,0.287303001,74330601,USD
Algorand,21/10/2020,0.286841989,0.312471986,0.285944015,0.301553994,60706484,USD
Algorand,22/10/2020,0.301497996,0.324685991,0.301497996,0.315317005,80446555,USD
Algorand,23/10/2020,0.315349996,0.323208988,0.301281989,0.308690995,80162817,USD
Algorand,24/10/2020,0.308690995,0.313540995,0.303663999,0.307377011,67012147,USD
Algorand,25/10/2020,0.307377011,0.311868012,0.298922986,0.303187996,68278477,USD
Algorand,26/10/2020,0.303187996,0.306984007,0.285402,0.291460007,81997964,USD
Algorand,27/10/2020,0.291462004,0.299135,0.283365995,0.287535995,81941358,USD
Algorand,28/10/2020,0.287537992,0.292052001,0.267176002,0.277327001,93228863,USD
Algorand,29/10/2020,0.277327001,0.283436,0.253767014,0.256087005,82069856,USD
Algorand,30/10/2020,0.256087005,0.257701993,0.238764003,0.254453003,99778074,USD
Algorand,31/10/2020,0.254453987,0.264313012,0.247922003,0.249470994,65674043,USD
Algorand,01/11/2020,0.249470994,0.261815995,0.243741006,0.257290989,58993441,USD
Algorand,02/11/2020,0.257290006,0.261676997,0.244534001,0.246147007,59993282,USD
Algorand,03/11/2020,0.246147007,0.247571006,0.226554006,0.232870996,61006685,USD
Algorand,04/11/2020,0.232877001,0.243533,0.222123995,0.238598004,68372676,USD
Algorand,05/11/2020,0.238599002,0.253760993,0.234072998,0.247706994,47384257,USD
Algorand,06/11/2020,0.247687995,0.281100005,0.247610003,0.276470989,53370602,USD
Algorand,07/11/2020,0.276470989,0.296783,0.245125994,0.258266002,93241589,USD
Algorand,08/11/2020,0.258266002,0.275029004,0.254505008,0.266494006,42481944,USD
Algorand,09/11/2020,0.266494006,0.272900999,0.254795998,0.260619998,44327720,USD
Algorand,10/11/2020,0.260641992,0.292055011,0.257086009,0.286783993,66371409,USD
Algorand,11/11/2020,0.286785007,0.293606997,0.277384996,0.278737992,52318889,USD
Algorand,12/11/2020,0.278732985,0.278732985,0.260692,0.265159011,40815820,USD
Algorand,13/11/2020,0.265159011,0.280957013,0.263379991,0.279745013,51460690,USD
Algorand,14/11/2020,0.279745013,0.27977401,0.26353699,0.265827,47149542,USD
Algorand,15/11/2020,0.265827,0.271174997,0.248861,0.254886001,57838422,USD
Algorand,16/11/2020,0.254884988,0.272179991,0.252721012,0.269692004,61158972,USD
Algorand,17/11/2020,0.272810012,0.278367996,0.268597007,0.27403,54733261,USD
Algorand,18/11/2020,0.274017006,0.277231008,0.257582992,0.267482013,71924359,USD
Algorand,19/11/2020,0.267482996,0.271292001,0.255602002,0.264560997,41325515,USD
Algorand,20/11/2020,0.264562011,0.288724005,0.264490008,0.284402013,63907790,USD
Algorand,21/11/2020,0.284402013,0.324472994,0.284402013,0.315293998,124532492,USD
Algorand,22/11/2020,0.315293998,0.32326299,0.281372011,0.297030002,104518231,USD
Algorand,23/11/2020,0.297030002,0.341300011,0.293567985,0.335173011,123633926,USD
Algorand,24/11/2020,0.335366011,0.374567986,0.327693999,0.357892007,224480785,USD
Algorand,25/11/2020,0.357876003,0.419007987,0.333393991,0.343715012,222071949,USD
Algorand,26/11/2020,0.343593001,0.355064988,0.280773997,0.30182299,203880410,USD
Algorand,27/11/2020,0.301860005,0.316193014,0.286579996,0.299977988,80462546,USD
Algorand,28/11/2020,0.300161004,0.32359001,0.295796007,0.313111007,69329866,USD
Algorand,29/11/2020,0.313154012,0.322930992,0.301708013,0.317557991,59560847,USD
Algorand,30/11/2020,0.31754899,0.333802998,0.313798994,0.328570992,93029960,USD
Algorand,01/12/2020,0.328857005,0.346242011,0.306816995,0.309062004,101960294,USD
Algorand,02/12/2020,0.308995992,0.346112013,0.301272005,0.341701001,101946818,USD
Algorand,03/12/2020,0.341892004,0.357095003,0.340205014,0.340721011,78058839,USD
Algorand,04/12/2020,0.340781987,0.373203993,0.323164999,0.326958001,110866371,USD
Algorand,05/12/2020,0.326683998,0.350347012,0.319537997,0.344678015,74950311,USD
Algorand,06/12/2020,0.344296008,0.347409993,0.330662012,0.337143987,75516886,USD
Algorand,07/12/2020,0.337136,0.342907012,0.324232012,0.331153989,52230358,USD
Algorand,08/12/2020,0.331102997,0.331999987,0.294862986,0.300953001,80324528,USD
Algorand,09/12/2020,0.301041991,0.307976991,0.287212998,0.306190014,67088276,USD
Algorand,10/12/2020,0.306167006,0.307325989,0.29163599,0.294348001,41624811,USD
Algorand,11/12/2020,0.294357985,0.295071006,0.277348995,0.289889991,48422448,USD
Algorand,12/12/2020,0.289467007,0.315384001,0.289151013,0.309843987,56942675,USD
Algorand,13/12/2020,0.309852004,0.319519997,0.305316001,0.309143007,47397135,USD
Algorand,14/12/2020,0.309289992,0.317658991,0.304623991,0.312754989,48466155,USD
Algorand,15/12/2020,0.312786996,0.339525014,0.312786996,0.325475991,77662360,USD
Algorand,16/12/2020,0.325480998,0.344004989,0.319305003,0.339955002,106922372,USD
Algorand,17/12/2020,0.340007991,0.35729599,0.325742006,0.332125992,123624266,USD
